Level;EventID
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;26
4;11
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;1
4;1
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;1
4;1
4;12
4;13
4;12
4;12
4;13
4;12
4;12
4;12
4;12
4;13
4;12
4;12
4;7
4;7
4;7
4;7
4;7
4;7
4;9
4;9
4;12
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;7
4;7
4;1
4;1
4;1
4;1
4;1
4;1
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;1
4;12
4;7
4;7
4;7
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;7
4;1
4;1
4;1
4;7
4;7
4;7
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;12
4;12
4;9
4;9
4;9
4;9
4;9
4;9
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;12
4;12
4;12
4;7
4;7
4;12
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;7
4;7
4;7
4;7
4;12
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;12
4;7
4;7
4;7
4;12
4;12
4;7
4;7
4;11
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;18
4;7
4;7
4;3
4;3
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;1
4;1
4;1
4;17
4;18
4;17
4;18
4;13
4;1
4;1
4;1
4;1
4;7
4;7
4;9
4;9
4;7
4;7
4;13
4;1
4;1
4;7
4;9
4;9
4;7
4;7
4;7
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;7
4;7
4;1
4;1
4;1
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;12
4;12
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;26
4;11
4;3
4;3
4;7
4;7
4;1
4;1
4;12
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;13
4;12
4;5
4;5
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;26
4;11
4;11
4;11
4;24
4;11
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;12
4;12
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;26
4;11
4;26
4;11
4;13
4;13
4;13
4;12
4;13
4;13
4;13
4;13
4;13
4;12
4;13
4;13
4;7
4;1
4;1
4;1
4;1
4;7
4;7
4;7
4;1
4;7
4;7
4;7
4;7
4;7
4;12
4;13
4;7
4;5
4;11
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;12
4;13
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;12
4;13
4;12
4;1
4;1
4;1
4;1
4;1
4;12
4;1
4;12
4;12
4;1
4;12
4;12
4;1
4;12
4;12
4;12
4;7
4;7
4;7
4;7
4;7
4;7
4;7
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;18
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;8
4;4103
5;4106
4;4103
5;4104
5;4105
5;4105
5;4106
5;4106
4;24577
5;4104
5;4105
4;4103
4;4103
4;4103
4;4103
4;4103
4;4103
4;4103
4;4103
4;4103
4;4103
5;4104
5;4105
5;4106
4;4103
4;4103
4;4103
4;4103
5;4105
5;4106
4;4103
4;4103
4;4103
4;4103
5;4105
